date,channel,campaign_type,campaign_name,spend,clicks,impressions,conversions,revenue,roas
2025-09-27,Microsoft Ads,Shopping,Bing Generic,164.78,252,7506,15,858.51,5.21
2025-09-28,Google Ads,Performance Max,Shopping Best Sellers,634.77,1387,55172,96,2615.25,4.12
2025-09-28,Google Ads,Search,Brand Search,436.83,701,19921,27,2232.19,5.11
2025-09-28,Google Ads,Shopping,Generic Search,515.45,1022,37648,27,2170.05,4.21
2025-09-28,Meta Ads,Advantage+,Advantage Shopping,389.14,825,29977,35,1027.33,2.64
2025-09-28,Meta Ads,Prospecting,Lookalike Prospecting,396.56,769,28032,47,1046.92,2.64
2025-09-28,Meta Ads,Retargeting,Cart Retargeting,425.1,696,20586,42,1436.84,3.38
2025-09-28,Microsoft Ads,Search,Bing Brand,158.82,491,11524,21,1002.18,6.31
2025-09-28,Microsoft Ads,Shopping,Bing Generic,195.39,365,12862,20,976.95,5.0
2025-09-29,Google Ads,Performance Max,Shopping Best Sellers,531.21,722,34053,46,2549.82,4.8
2025-09-29,Google Ads,Search,Brand Search,398.01,925,29892,39,1906.45,4.79
2025-09-29,Google Ads,Shopping,Generic Search,511.41,813,27469,57,2050.75,4.01
2025-09-29,Meta Ads,Advantage+,Advantage Shopping,516.98,1612,38273,87,1706.02,3.3
2025-09-29,Meta Ads,Prospecting,Lookalike Prospecting,343.19,432,21288,24,1142.84,3.33
2025-09-29,Meta Ads,Retargeting,Cart Retargeting,448.66,509,25858,25,1278.69,2.85
2025-09-29,Microsoft Ads,Search,Bing Brand,170.93,188,8113,5,1049.52,6.14
2025-09-29,Microsoft Ads,Shopping,Bing Generic,197.93,366,13247,23,841.18,4.25
2025-09-30,Google Ads,Performance Max,Shopping Best Sellers,659.75,1465,41069,59,2949.1,4.47
2025-09-30,Google Ads,Search,Brand Search,441.97,528,20278,37,2448.52,5.54
2025-09-30,Google Ads,Shopping,Generic Search,539.25,1628,41313,46,2334.94,4.33
2025-09-30,Meta Ads,Advantage+,Advantage Shopping,412.14,823,30465,55,1174.6,2.85
2025-09-30,Meta Ads,Prospecting,Lookalike Prospecting,392.6,632,27793,43,1272.03,3.24
2025-09-30,Meta Ads,Retargeting,Cart Retargeting,397.2,375,17673,12,1326.67,3.34
2025-09-30,Microsoft Ads,Search,Bing Brand,176.85,325,9422,16,1188.42,6.72
2025-09-30,Microsoft Ads,Shopping,Bing Generic,160.16,328,10571,11,741.52,4.63
2025-10-01,Google Ads,Performance Max,Shopping Best Sellers,601.96,1629,42920,72,2642.6,4.39
2025-10-01,Google Ads,Search,Brand Search,498.63,1312,35723,69,2418.34,4.85
2025-10-01,Google Ads,Shopping,Generic Search,561.89,833,44466,23,2461.08,4.38
2025-10-01,Meta Ads,Advantage+,Advantage Shopping,398.58,592,25426,31,1175.81,2.95
2025-10-01,Meta Ads,Prospecting,Lookalike Prospecting,367.59,659,25813,44,1102.77,3.0
2025-10-01,Meta Ads,Retargeting,Cart Retargeting,405.7,760,29545,22,1322.57,3.26
2025-10-01,Microsoft Ads,Search,Bing Brand,148.3,450,11128,31,963.97,6.5
2025-10-01,Microsoft Ads,Shopping,Bing Generic,161.25,286,10848,13,761.12,4.72
2025-10-02,Google Ads,Performance Max,Shopping Best Sellers,593.05,1401,45274,67,2413.7,4.07
2025-10-02,Google Ads,Search,Brand Search,406.32,481,18836,20,2031.58,5.0
2025-10-02,Google Ads,Shopping,Generic Search,527.61,946,42704,37,2110.45,4.0
2025-10-02,Meta Ads,Advantage+,Advantage Shopping,523.17,1056,33053,66,1637.53,3.13
2025-10-02,Meta Ads,Prospecting,Lookalike Prospecting,353.49,648,15215,31,1003.9,2.84
2025-10-02,Meta Ads,Retargeting,Cart Retargeting,471.1,526,27267,25,1300.23,2.76
2025-10-02,Microsoft Ads,Search,Bing Brand,155.02,438,11586,18,1051.04,6.78
2025-10-02,Microsoft Ads,Shopping,Bing Generic,177.89,292,9029,8,889.46,5.0
2025-10-03,Google Ads,Performance Max,Shopping Best Sellers,555.73,885,28319,42,2561.92,4.61
2025-10-03,Google Ads,Search,Brand Search,370.17,884,20206,49,2135.88,5.77
2025-10-03,Google Ads,Shopping,Generic Search,376.21,869,22470,35,1832.14,4.87
2025-10-03,Meta Ads,Advantage+,Advantage Shopping,454.16,674,25191,42,1453.32,3.2
2025-10-03,Meta Ads,Prospecting,Lookalike Prospecting,254.46,440,14501,20,687.04,2.7
2025-10-03,Meta Ads,Retargeting,Cart Retargeting,356.9,688,20257,22,1074.27,3.01
2025-10-03,Microsoft Ads,Search,Bing Brand,134.87,293,7484,12,873.98,6.48
2025-10-03,Microsoft Ads,Shopping,Bing Generic,163.34,431,11150,25,908.15,5.56
2025-10-04,Google Ads,Performance Max,Shopping Best Sellers,509.81,889,40709,49,2263.54,4.44
2025-10-04,Google Ads,Search,Brand Search,393.77,1076,24948,65,1834.95,4.66
2025-10-04,Google Ads,Shopping,Generic Search,468.55,1157,34889,38,2056.94,4.39
2025-10-04,Meta Ads,Advantage+,Advantage Shopping,441.45,427,19778,15,1412.63,3.2
2025-10-04,Meta Ads,Prospecting,Lookalike Prospecting,254.35,221,11940,9,859.7,3.38
2025-10-04,Meta Ads,Retargeting,Cart Retargeting,308.11,711,18631,47,973.63,3.16
2025-10-04,Microsoft Ads,Search,Bing Brand,126.61,217,8312,7,810.31,6.4
2025-10-04,Microsoft Ads,Shopping,Bing Generic,175.96,388,10196,23,823.52,4.68
2025-10-05,Google Ads,Performance Max,Shopping Best Sellers,531.94,810,29931,55,2420.33,4.55
2025-10-05,Google Ads,Search,Brand Search,465.67,744,32342,27,2640.34,5.67
2025-10-05,Google Ads,Shopping,Generic Search,525.67,1161,45092,44,2086.92,3.97
2025-10-05,Meta Ads,Advantage+,Advantage Shopping,440.66,749,25376,27,1401.31,3.18
2025-10-05,Meta Ads,Prospecting,Lookalike Prospecting,392.57,663,18641,28,1103.14,2.81
2025-10-05,Meta Ads,Retargeting,Cart Retargeting,479.61,1585,40746,60,1568.33,3.27
2025-10-05,Microsoft Ads,Search,Bing Brand,159.7,447,10578,25,895.94,5.61
2025-10-05,Microsoft Ads,Shopping,Bing Generic,164.73,274,11269,15,833.56,5.06
2025-10-06,Google Ads,Performance Max,Shopping Best Sellers,572.09,1418,46641,48,2757.49,4.82
2025-10-06,Google Ads,Search,Brand Search,451.77,576,20041,33,2520.86,5.58
2025-10-06,Google Ads,Shopping,Generic Search,452.21,617,19098,41,2093.74,4.63
2025-10-06,Meta Ads,Advantage+,Advantage Shopping,425.62,890,21243,62,1413.05,3.32
2025-10-06,Meta Ads,Prospecting,Lookalike Prospecting,413.84,1223,29409,35,1179.43,2.85
2025-10-06,Meta Ads,Retargeting,Cart Retargeting,427.58,1350,31872,89,1295.57,3.03
2025-10-06,Microsoft Ads,Search,Bing Brand,156.21,565,13145,37,955.99,6.12
2025-10-06,Microsoft Ads,Shopping,Bing Generic,209.8,295,14174,20,887.47,4.23
2025-10-07,Google Ads,Performance Max,Shopping Best Sellers,584.6,1094,29452,66,2344.26,4.01
2025-10-07,Google Ads,Search,Brand Search,418.41,857,27803,57,2556.52,6.11
2025-10-07,Google Ads,Shopping,Generic Search,579.41,615,29363,20,2468.3,4.26
2025-10-07,Meta Ads,Advantage+,Advantage Shopping,422.32,557,22452,20,1203.62,2.85
2025-10-07,Meta Ads,Prospecting,Lookalike Prospecting,369.87,743,18455,48,1190.99,3.22
2025-10-07,Meta Ads,Retargeting,Cart Retargeting,463.51,753,21276,26,1395.18,3.01
2025-10-07,Microsoft Ads,Search,Bing Brand,175.46,359,9753,9,1210.69,6.9
2025-10-07,Microsoft Ads,Shopping,Bing Generic,197.35,187,8841,7,1018.33,5.16
2025-10-08,Google Ads,Performance Max,Shopping Best Sellers,525.33,1341,39740,58,2038.27,3.88
2025-10-08,Google Ads,Search,Brand Search,437.8,1307,36023,51,2355.38,5.38
2025-10-08,Google Ads,Shopping,Generic Search,459.23,862,25384,30,2204.29,4.8
2025-10-08,Meta Ads,Advantage+,Advantage Shopping,510.66,675,34412,34,1353.25,2.65
2025-10-08,Meta Ads,Prospecting,Lookalike Prospecting,369.41,862,24450,30,1100.83,2.98
2025-10-08,Meta Ads,Retargeting,Cart Retargeting,387.47,634,31498,28,1243.79,3.21
2025-10-08,Microsoft Ads,Search,Bing Brand,163.31,211,7960,10,1020.71,6.25
2025-10-08,Microsoft Ads,Shopping,Bing Generic,165.76,231,11311,11,745.9,4.5
2025-10-09,Google Ads,Performance Max,Shopping Best Sellers,644.85,765,28398,21,2830.88,4.39
2025-10-09,Google Ads,Search,Brand Search,498.32,969,32438,26,2641.08,5.3
2025-10-09,Google Ads,Shopping,Generic Search,519.35,1096,38716,68,2425.34,4.67
2025-10-09,Meta Ads,Advantage+,Advantage Shopping,469.31,1128,27789,74,1600.34,3.41
2025-10-09,Meta Ads,Prospecting,Lookalike Prospecting,423.1,806,19085,21,1425.85,3.37
2025-10-09,Meta Ads,Retargeting,Cart Retargeting,411.11,1366,31435,74,1327.9,3.23
2025-10-09,Microsoft Ads,Search,Bing Brand,157.26,361,11288,20,1012.74,6.44
2025-10-09,Microsoft Ads,Shopping,Bing Generic,180.58,380,11951,22,805.41,4.46
2025-10-10,Google Ads,Performance Max,Shopping Best Sellers,467.17,729,34863,45,2256.43,4.83
2025-10-10,Google Ads,Search,Brand Search,347.93,385,14969,21,1610.92,4.63
2025-10-10,Google Ads,Shopping,Generic Search,448.85,867,35482,36,1948.0,4.34
2025-10-10,Meta Ads,Advantage+,Advantage Shopping,436.64,542,22943,35,1275.0,2.92
2025-10-10,Meta Ads,Prospecting,Lookalike Prospecting,299.63,451,24501,16,964.8,3.22
2025-10-10,Meta Ads,Retargeting,Cart Retargeting,310.98,778,21427,21,811.64,2.61
2025-10-10,Microsoft Ads,Search,Bing Brand,118.31,256,6509,15,725.23,6.13
2025-10-10,Microsoft Ads,Shopping,Bing Generic,150.55,287,10880,11,757.28,5.03
2025-10-11,Google Ads,Performance Max,Shopping Best Sellers,504.84,1510,42594,91,2458.59,4.87
2025-10-11,Google Ads,Search,Brand Search,339.75,456,17649,13,1909.37,5.62
2025-10-11,Google Ads,Shopping,Generic Search,508.34,1446,42203,64,2419.71,4.76
2025-10-11,Meta Ads,Advantage+,Advantage Shopping,461.3,1282,39464,40,1406.97,3.05
2025-10-11,Meta Ads,Prospecting,Lookalike Prospecting,291.03,394,14177,23,852.72,2.93
2025-10-11,Meta Ads,Retargeting,Cart Retargeting,355.07,718,19718,44,1168.17,3.29
2025-10-11,Microsoft Ads,Search,Bing Brand,127.1,379,9037,24,714.31,5.62
2025-10-11,Microsoft Ads,Shopping,Bing Generic,139.59,176,7059,10,727.27,5.21
2025-10-12,Google Ads,Performance Max,Shopping Best Sellers,511.94,919,43664,64,2472.65,4.83
2025-10-12,Google Ads,Search,Brand Search,474.79,906,23962,52,2820.24,5.94
2025-10-12,Google Ads,Shopping,Generic Search,542.81,1174,44037,80,2323.24,4.28
2025-10-12,Meta Ads,Advantage+,Advantage Shopping,450.85,597,29025,41,1357.07,3.01
2025-10-12,Meta Ads,Prospecting,Lookalike Prospecting,367.78,593,25450,39,1022.43,2.78
2025-10-12,Meta Ads,Retargeting,Cart Retargeting,436.33,822,25800,34,1409.36,3.23
2025-10-12,Microsoft Ads,Search,Bing Brand,164.36,378,13666,16,1102.87,6.71
2025-10-12,Microsoft Ads,Shopping,Bing Generic,196.24,236,9531,16,887.01,4.52
2025-10-13,Google Ads,Performance Max,Shopping Best Sellers,671.2,1463,47572,48,3262.05,4.86
2025-10-13,Google Ads,Search,Brand Search,473.37,615,23128,26,2485.2,5.25
2025-10-13,Google Ads,Shopping,Generic Search,592.22,1515,42318,56,2546.53,4.3
2025-10-13,Meta Ads,Advantage+,Advantage Shopping,560.08,1229,42788,77,1758.66,3.14
2025-10-13,Meta Ads,Prospecting,Lookalike Prospecting,407.01,930,30287,61,1107.06,2.72
2025-10-13,Meta Ads,Retargeting,Cart Retargeting,436.88,368,19504,23,1363.08,3.12
2025-10-13,Microsoft Ads,Search,Bing Brand,152.39,201,6463,8,987.46,6.48
2025-10-13,Microsoft Ads,Shopping,Bing Generic,200.53,427,13986,20,1028.72,5.13
2025-10-14,Google Ads,Performance Max,Shopping Best Sellers,691.38,700,32034,24,2647.99,3.83
2025-10-14,Google Ads,Search,Brand Search,390.49,527,16609,20,2128.16,5.45
2025-10-14,Google Ads,Shopping,Generic Search,619.59,1730,48695,106,2304.87,3.72
2025-10-14,Meta Ads,Advantage+,Advantage Shopping,547.2,1666,44115,49,1712.73,3.13
2025-10-14,Meta Ads,Prospecting,Lookalike Prospecting,376.7,576,20353,24,1228.04,3.26
2025-10-14,Meta Ads,Retargeting,Cart Retargeting,419.94,868,36350,49,1280.8,3.05
2025-10-14,Microsoft Ads,Search,Bing Brand,160.98,131,7168,5,1001.28,6.22
2025-10-14,Microsoft Ads,Shopping,Bing Generic,194.08,491,15002,31,933.51,4.81
2025-10-15,Google Ads,Performance Max,Shopping Best Sellers,692.32,1269,30102,49,3032.37,4.38
2025-10-15,Google Ads,Search,Brand Search,405.4,419,17803,27,2197.27,5.42
2025-10-15,Google Ads,Shopping,Generic Search,606.74,533,26754,36,2590.77,4.27
2025-10-15,Meta Ads,Advantage+,Advantage Shopping,557.27,916,42353,63,1593.79,2.86
2025-10-15,Meta Ads,Prospecting,Lookalike Prospecting,430.55,1193,32658,51,1321.79,3.07
2025-10-15,Meta Ads,Retargeting,Cart Retargeting,375.97,788,19859,34,1022.63,2.72
2025-10-15,Microsoft Ads,Search,Bing Brand,180.24,301,15473,14,1104.85,6.13
2025-10-15,Microsoft Ads,Shopping,Bing Generic,216.05,709,16551,30,1011.14,4.68
2025-10-16,Google Ads,Performance Max,Shopping Best Sellers,534.78,1522,41666,44,2374.42,4.44
2025-10-16,Google Ads,Search,Brand Search,508.65,1209,27619,57,2375.38,4.67
2025-10-16,Google Ads,Shopping,Generic Search,517.1,1133,31767,62,2497.59,4.83
2025-10-16,Meta Ads,Advantage+,Advantage Shopping,438.23,884,27257,39,1200.75,2.74
2025-10-16,Meta Ads,Prospecting,Lookalike Prospecting,335.07,879,23631,35,1065.52,3.18
2025-10-16,Meta Ads,Retargeting,Cart Retargeting,381.72,583,21327,22,984.83,2.58
2025-10-16,Microsoft Ads,Search,Bing Brand,143.29,222,6618,9,841.1,5.87
2025-10-16,Microsoft Ads,Shopping,Bing Generic,188.58,226,11211,15,869.34,4.61
2025-10-17,Google Ads,Performance Max,Shopping Best Sellers,505.8,564,22994,20,2164.81,4.28
2025-10-17,Google Ads,Search,Brand Search,444.69,675,30123,28,2708.17,6.09
2025-10-17,Google Ads,Shopping,Generic Search,403.54,509,25903,23,1638.39,4.06
2025-10-17,Meta Ads,Advantage+,Advantage Shopping,395.89,1384,31940,43,1290.61,3.26
2025-10-17,Meta Ads,Prospecting,Lookalike Prospecting,329.79,348,16753,14,1015.76,3.08
2025-10-17,Meta Ads,Retargeting,Cart Retargeting,420.35,1143,29386,46,1202.19,2.86
2025-10-17,Microsoft Ads,Search,Bing Brand,133.99,179,6839,12,923.23,6.89
2025-10-17,Microsoft Ads,Shopping,Bing Generic,189.48,427,13883,22,873.48,4.61
2025-10-18,Google Ads,Performance Max,Shopping Best Sellers,596.62,1296,44077,50,2535.64,4.25
2025-10-18,Google Ads,Search,Brand Search,362.73,806,28562,24,1882.55,5.19
2025-10-18,Google Ads,Shopping,Generic Search,467.55,1112,31117,55,2061.91,4.41
2025-10-18,Meta Ads,Advantage+,Advantage Shopping,362.53,655,23044,31,1236.24,3.41
2025-10-18,Meta Ads,Prospecting,Lookalike Prospecting,338.09,753,26305,36,1105.55,3.27
2025-10-18,Meta Ads,Retargeting,Cart Retargeting,384.85,1009,27571,61,1069.88,2.78
2025-10-18,Microsoft Ads,Search,Bing Brand,161.95,415,10765,17,1044.61,6.45
2025-10-18,Microsoft Ads,Shopping,Bing Generic,186.4,266,13182,16,922.68,4.95
2025-10-19,Google Ads,Performance Max,Shopping Best Sellers,526.55,1077,34216,55,2111.48,4.01
2025-10-19,Google Ads,Search,Brand Search,497.52,677,35381,47,2567.22,5.16
2025-10-19,Google Ads,Shopping,Generic Search,580.17,1898,44018,85,2425.11,4.18
2025-10-19,Meta Ads,Advantage+,Advantage Shopping,577.26,1056,48680,41,1547.05,2.68
2025-10-19,Meta Ads,Prospecting,Lookalike Prospecting,390.73,887,23288,46,1152.65,2.95
2025-10-19,Meta Ads,Retargeting,Cart Retargeting,442.31,395,19066,17,1269.43,2.87
2025-10-19,Microsoft Ads,Search,Bing Brand,168.59,326,10745,15,947.47,5.62
2025-10-19,Microsoft Ads,Shopping,Bing Generic,210.72,457,11698,14,979.87,4.65
2025-10-20,Google Ads,Performance Max,Shopping Best Sellers,573.13,999,28829,44,2401.4,4.19
2025-10-20,Google Ads,Search,Brand Search,528.74,853,38319,59,2960.96,5.6
2025-10-20,Google Ads,Shopping,Generic Search,506.08,811,24903,55,1978.78,3.91
2025-10-20,Meta Ads,Advantage+,Advantage Shopping,440.66,589,22214,27,1458.58,3.31
2025-10-20,Meta Ads,Prospecting,Lookalike Prospecting,325.4,553,16556,24,1008.72,3.1
2025-10-20,Meta Ads,Retargeting,Cart Retargeting,473.17,1401,35892,39,1301.21,2.75
2025-10-20,Microsoft Ads,Search,Bing Brand,158.68,361,10433,18,1071.08,6.75
2025-10-20,Microsoft Ads,Shopping,Bing Generic,206.15,475,11886,25,1034.88,5.02
2025-10-21,Google Ads,Performance Max,Shopping Best Sellers,631.66,852,30448,29,2652.99,4.2
2025-10-21,Google Ads,Search,Brand Search,525.48,988,29104,29,2990.01,5.69
2025-10-21,Google Ads,Shopping,Generic Search,488.68,620,27240,35,1876.53,3.84
2025-10-21,Meta Ads,Advantage+,Advantage Shopping,484.22,914,23312,63,1254.12,2.59
2025-10-21,Meta Ads,Prospecting,Lookalike Prospecting,401.37,1254,28512,63,1268.32,3.16
2025-10-21,Meta Ads,Retargeting,Cart Retargeting,444.41,742,24957,20,1199.92,2.7
2025-10-21,Microsoft Ads,Search,Bing Brand,172.75,363,12578,23,1057.21,6.12
2025-10-21,Microsoft Ads,Shopping,Bing Generic,199.16,327,8641,13,862.36,4.33
2025-10-22,Google Ads,Performance Max,Shopping Best Sellers,697.42,1052,55108,60,2887.3,4.14
2025-10-22,Google Ads,Search,Brand Search,444.93,659,22054,39,2415.97,5.43
2025-10-22,Google Ads,Shopping,Generic Search,603.05,596,28400,36,2629.29,4.36
2025-10-22,Meta Ads,Advantage+,Advantage Shopping,499.21,927,38391,57,1702.32,3.41
2025-10-22,Meta Ads,Prospecting,Lookalike Prospecting,391.97,723,18269,42,1336.62,3.41
2025-10-22,Meta Ads,Retargeting,Cart Retargeting,418.71,705,26060,43,1431.98,3.42
2025-10-22,Microsoft Ads,Search,Bing Brand,178.01,454,13170,15,1044.93,5.87
2025-10-22,Microsoft Ads,Shopping,Bing Generic,177.52,178,9109,7,798.86,4.5
2025-10-23,Google Ads,Performance Max,Shopping Best Sellers,728.54,2660,60720,171,3380.44,4.64
2025-10-23,Google Ads,Search,Brand Search,447.67,919,25322,35,2430.85,5.43
2025-10-23,Google Ads,Shopping,Generic Search,516.44,1590,44593,47,2442.74,4.73
2025-10-23,Meta Ads,Advantage+,Advantage Shopping,497.15,1433,35055,41,1471.55,2.96
2025-10-23,Meta Ads,Prospecting,Lookalike Prospecting,341.49,664,18179,41,1130.34,3.31
2025-10-23,Meta Ads,Retargeting,Cart Retargeting,487.1,1030,31187,38,1534.36,3.15
2025-10-23,Microsoft Ads,Search,Bing Brand,174.7,406,14699,28,1002.81,5.74
2025-10-23,Microsoft Ads,Shopping,Bing Generic,190.35,542,14626,31,803.3,4.22
2025-10-24,Google Ads,Performance Max,Shopping Best Sellers,506.21,1046,34157,42,2222.28,4.39
2025-10-24,Google Ads,Search,Brand Search,399.67,457,23229,22,2246.17,5.62
2025-10-24,Google Ads,Shopping,Generic Search,427.1,550,22010,34,1802.38,4.22
2025-10-24,Meta Ads,Advantage+,Advantage Shopping,389.14,651,18654,21,1229.68,3.16
2025-10-24,Meta Ads,Prospecting,Lookalike Prospecting,345.36,616,16053,29,904.84,2.62
2025-10-24,Meta Ads,Retargeting,Cart Retargeting,332.73,371,20582,25,1098.01,3.3
2025-10-24,Microsoft Ads,Search,Bing Brand,166.52,291,11899,12,955.83,5.74
2025-10-24,Microsoft Ads,Shopping,Bing Generic,191.44,297,11455,17,850.01,4.44
2025-10-25,Google Ads,Performance Max,Shopping Best Sellers,590.42,772,36018,22,2887.17,4.89
2025-10-25,Google Ads,Search,Brand Search,372.05,494,27407,23,2087.22,5.61
2025-10-25,Google Ads,Shopping,Generic Search,415.94,551,30197,31,1651.29,3.97
2025-10-25,Meta Ads,Advantage+,Advantage Shopping,382.46,566,16209,25,1158.84,3.03
2025-10-25,Meta Ads,Prospecting,Lookalike Prospecting,315.31,384,14696,25,1005.86,3.19
2025-10-25,Meta Ads,Retargeting,Cart Retargeting,335.6,546,25470,38,1084.0,3.23
2025-10-25,Microsoft Ads,Search,Bing Brand,157.29,221,7678,12,997.24,6.34
2025-10-25,Microsoft Ads,Shopping,Bing Generic,189.81,331,8831,17,821.88,4.33
2025-10-26,Google Ads,Performance Max,Shopping Best Sellers,681.2,1261,48793,61,3215.26,4.72
2025-10-26,Google Ads,Search,Brand Search,469.01,570,26336,21,2846.87,6.07
2025-10-26,Google Ads,Shopping,Generic Search,489.47,1142,33773,68,2134.07,4.36
2025-10-26,Meta Ads,Advantage+,Advantage Shopping,521.9,1907,45097,59,1774.45,3.4
2025-10-26,Meta Ads,Prospecting,Lookalike Prospecting,393.57,423,21764,28,1263.36,3.21
2025-10-26,Meta Ads,Retargeting,Cart Retargeting,520.97,760,24523,40,1562.9,3.0
2025-10-26,Microsoft Ads,Search,Bing Brand,196.2,410,11467,24,1224.31,6.24
2025-10-26,Microsoft Ads,Shopping,Bing Generic,233.52,198,9983,7,1230.65,5.27
2025-10-27,Google Ads,Performance Max,Shopping Best Sellers,668.47,1170,37398,40,2693.92,4.03
2025-10-27,Google Ads,Search,Brand Search,416.96,1008,32322,54,1963.86,4.71
2025-10-27,Google Ads,Shopping,Generic Search,566.93,840,41716,42,2381.12,4.2
2025-10-27,Meta Ads,Advantage+,Advantage Shopping,445.75,817,27436,43,1181.23,2.65
2025-10-27,Meta Ads,Prospecting,Lookalike Prospecting,432.71,889,25782,55,1311.1,3.03
2025-10-27,Meta Ads,Retargeting,Cart Retargeting,482.99,1312,35471,83,1275.1,2.64
2025-10-27,Microsoft Ads,Search,Bing Brand,165.79,263,12489,15,1084.29,6.54
2025-10-27,Microsoft Ads,Shopping,Bing Generic,217.86,584,18493,35,967.28,4.44
2025-10-28,Google Ads,Performance Max,Shopping Best Sellers,556.68,757,37826,34,2538.46,4.56
2025-10-28,Google Ads,Search,Brand Search,525.48,960,25071,36,2559.08,4.87
2025-10-28,Google Ads,Shopping,Generic Search,639.23,1080,27692,40,2959.64,4.63
2025-10-28,Meta Ads,Advantage+,Advantage Shopping,445.13,714,23594,31,1468.93,3.3
2025-10-28,Meta Ads,Prospecting,Lookalike Prospecting,377.68,703,25497,26,1133.03,3.0
2025-10-28,Meta Ads,Retargeting,Cart Retargeting,400.04,714,29813,34,1224.14,3.06
2025-10-28,Microsoft Ads,Search,Bing Brand,157.39,411,12683,27,1079.67,6.86
2025-10-28,Microsoft Ads,Shopping,Bing Generic,221.25,360,12496,20,1059.79,4.79
2025-10-29,Google Ads,Performance Max,Shopping Best Sellers,642.15,1362,51384,68,2594.29,4.04
2025-10-29,Google Ads,Search,Brand Search,456.59,833,26836,55,2164.24,4.74
2025-10-29,Google Ads,Shopping,Generic Search,512.43,1890,44153,53,2393.05,4.67
2025-10-29,Meta Ads,Advantage+,Advantage Shopping,590.16,568,31297,25,1900.32,3.22
2025-10-29,Meta Ads,Prospecting,Lookalike Prospecting,334.37,583,22527,31,919.51,2.75
2025-10-29,Meta Ads,Retargeting,Cart Retargeting,454.68,1112,29191,38,1400.42,3.08
2025-10-29,Microsoft Ads,Search,Bing Brand,162.7,530,12980,36,953.44,5.86
2025-10-29,Microsoft Ads,Shopping,Bing Generic,173.3,513,13900,15,887.32,5.12
2025-10-30,Google Ads,Performance Max,Shopping Best Sellers,693.7,1203,59557,35,2878.84,4.15
